00001326 | 8 13 15 18 20 4 10 | 25-9-1955
00000909 | 6 20 24 34 41 2 8 | 2-1-1982
00001315 | 4 24 26 46 49 5 6 | 10-3-2006
00001331 | 9 16 21 26 28 4 10 | 13-7-2012
00001900 | 7 22 24 27 33 2 10 | 11-7-1953
00001605 | 12 13 25 38 45 1 4 | 0-9-1971
00001516 | 3 14 18 36 46 2 3 | 21-3-2012
00001702 | 16 17 19 36 38 6 10 | 27-11-1955
00000545 | 2 7 28 32 45 4 5 | 16-8-1975
00001474 | 11 18 22 48 50 2 8 | 0-5-1967
00000170 | 24 32 37 38 44 9 10 | 0-7-1977
00000246 | 1 6 20 28 41 3 7 | 18-10-1992
00001450 | 2 20 26 30 31 4 7 | 24-11-1987
00001919 | 4 15 30 36 44 1 8 | 25-10-1986
00000723 | 14 22 32 34 48 2 10 | 17-5-1956
00001221 | 2 7 32 44 45 6 11 | 26-11-1983
00001796 | 7 16 20 21 22 3 8 | 24-6-1983
00001340 | 3 7 10 41 42 5 7 | 13-12-1983
00000602 | 7 13 25 27 29 4 5 | 27-2-1985
00001462 | 22 27 39 40 44 5 10 | 23-8-2008
00000931 | 2 23 29 40 44 7 8 | 17-12-1974
00000054 | 4 8 27 38 44 3 7 | 13-9-1981
00001510 | 4 6 32 37 45 4 11 | 4-1-1994
00001272 | 8 26 35 43 48 7 10 | 14-1-1977
00001197 | 8 27 36 37 50 5 6 | 0-4-1963
00000088 | 3 10 44 45 48 7 8 | 9-6-1973
00000081 | 13 14 16 34 39 4 11 | 26-3-2014
00000086 | 12 18 25 32 35 8 10 | 27-3-2016
00000871 | 5 18 28 38 40 6 9 | 3-1-2001
00001325 | 2 3 11 35 49 3 4 | 22-6-1972
00000708 | 12 19 37 44 50 5 10 | 27-6-1996
00001548 | 13 16 19 25 26 6 9 | 8-8-1982
00001414 | 13 33 35 46 47 4 5 | 0-9-1979
00001673 | 34 36 42 45 49 4 11 | 12-7-1993
00001485 | 3 16 19 21 37 10 11 | 6-10-1980
00001160 | 17 24 28 33 38 6 7 | 6-7-1950
00000197 | 9 21 25 30 37 9 10 | 11-6-1979
00000767 | 11 14 27 36 46 2 8 | 10-9-1983
00001694 | 18 28 44 46 50 2 10 | 24-6-1973
00001846 | 3 22 39 40 43 8 9 | 9-12-1967
00001767 | 14 18 28 43 46 4 5 | 19-11-1955
00000907 | 8 25 27 32 44 1 8 | 26-10-2000
00000587 | 2 16 30 36 46 5 8 | 8-9-1951
00000940 | 3 15 30 38 41 6 11 | 7-10-1998
00000199 | 1 10 11 38 46 1 4 | 8-12-1965
00001412 | 19 38 39 43 46 3 5 | 4-4-1959
00001222 | 5 13 16 19 44 8 11 | 13-10-1995
00001726 | 6 9 26 28 48 1 8 | 1-8-1981
00000791 | 17 20 21 31 34 1 6 | 5-3-1962
00001205 | 2 11 13 17 48 8 9 | 4-9-2006
00001776 | 4 13 23 25 28 6 10 | 20-4-2006
00000592 | 6 34 35 37 44 2 3 | 6-1-1950
00001222 | 10 16 18 23 27 6 11 | 24-7-2013
00001363 | 2 3 6 19 42 2 8 | 0-2-1982
00000419 | 6 10 25 37 43 6 8 | 18-3-1967
00001966 | 3 16 28 44 49 2 11 | 27-1-1992
00000764 | 30 43 46 48 50 3 4 | 6-4-1992
00001235 | 3 28 34 45 49 2 5 | 19-9-2000
00000760 | 7 19 21 22 24 8 11 | 3-10-1975
00001490 | 9 25 39 43 44 4 11 | 22-6-1959
00000501 | 7 14 19 21 22 2 6 | 11-3-1998
00000754 | 6 18 26 29 46 3 5 | 1-5-1983
00001289 | 9 23 37 45 46 2 10 | 13-7-2020
00001356 | 5 7 24 28 30 3 8 | 22-5-1953
00001341 | 6 7 9 22 40 4 8 | 24-6-2017
00000312 | 40 42 45 46 48 6 8 | 14-5-1953
00000505 | 9 14 22 39 40 5 11 | 26-9-2017
00001089 | 2 5 13 44 47 4 10 | 4-12-1954
00000218 | 18 34 35 44 46 2 8 | 12-8-1950
00000996 | 4 11 32 38 46 9 10 | 7-9-1973
00001279 | 3 5 14 39 43 5 11 | 5-12-2007
00000754 | 13 26 41 45 50 2 4 | 21-12-1986
00000447 | 8 26 29 30 45 3 7 | 6-3-2005
00000186 | 2 11 34 46 50 4 6 | 15-4-2001
00000849 | 12 17 18 19 31 2 5 | 16-11-2020
00000387 | 3 11 14 26 40 6 11 | 0-1-2016
00001073 | 3 17 19 26 34 8 11 | 27-10-1981
00000151 | 21 22 31 33 37 1 3 | 5-11-2018
00000172 | 1 2 7 16 36 6 7 | 0-4-1995
00001119 | 4 12 16 37 49 7 8 | 11-9-1968
00001049 | 8 24 26 27 43 2 6 | 20-10-1993
00000940 | 10 13 15 26 40 1 11 | 0-6-1969
00000209 | 24 25 28 29 42 7 10 | 9-6-1993
00001805 | 5 8 12 29 48 6 11 | 1-12-1973
00001339 | 5 11 20 27 40 4 8 | 23-11-1973
00000065 | 3 19 37 39 44 5 9 | 7-4-1956
00000330 | 11 13 37 40 41 8 11 | 7-4-1964
00001330 | 9 23 26 32 33 3 9 | 27-9-2019
00001648 | 21 22 24 42 43 3 7 | 20-8-2012
00000607 | 12 28 29 30 46 3 8 | 23-10-1996
00000276 | 3 17 26 32 46 1 2 | 12-9-2007
00001603 | 1 4 6 7 22 6 8 | 14-2-2008
00000913 | 2 12 37 40 46 8 9 | 26-5-1978
00001432 | 10 23 38 40 41 6 10 | 7-1-1985
00000496 | 8 25 27 28 36 7 9 | 2-6-1994
00000693 | 20 21 22 33 46 3 5 | 8-10-1967
00001765 | 6 22 26 37 48 6 10 | 15-10-1970
00001668 | 2 10 14 18 21 2 11 | 9-2-1951
00000174 | 6 28 41 43 47 5 9 | 2-9-2003
00001925 | 3 12 25 26 34 4 9 | 24-7-1992
00001523 | 9 29 38 40 47 1 9 | 13-9-2015
00000162 | 13 28 37 44 48 4 11 | 8-11-1989
00000656 | 1 17 20 42 45 6 7 | 8-10-2021
00000918 | 13 23 28 40 45 2 5 | 14-1-1989
00000591 | 5 18 44 46 49 4 8 | 2-1-1980
00001473 | 12 16 17 35 39 5 8 | 24-2-1950
00000663 | 2 3 14 33 42 4 7 | 20-12-2006
00001150 | 22 36 46 47 49 5 7 | 15-12-1989
00001265 | 3 6 8 37 38 4 5 | 0-11-1983
00001436 | 1 2 9 12 46 2 11 | 21-4-1980
00001009 | 6 14 28 37 38 10 11 | 16-5-1987
00001931 | 4 6 12 20 43 1 7 | 11-2-1988
00001482 | 3 8 23 35 46 10 11 | 10-5-2012
00001055 | 1 14 22 36 41 2 6 | 27-1-1977
00001476 | 1 16 18 29 36 5 6 | 18-1-1956
00001447 | 1 3 10 27 47 3 11 | 0-3-1990
00000343 | 8 13 14 17 19 2 8 | 9-7-1998
00000527 | 4 9 15 16 37 4 8 | 4-8-2015
00001577 | 21 40 41 44 49 2 4 | 26-11-2006
00000093 | 2 5 14 36 38 2 11 | 16-4-2007
00000266 | 11 13 30 32 49 3 4 | 1-10-1986
00000224 | 15 21 22 45 49 1 3 | 20-12-2012
00001456 | 5 12 13 29 46 6 8 | 23-11-1956
00001541 | 8 19 28 49 50 2 6 | 26-10-1976
00000186 | 4 18 20 31 47 4 8 | 1-7-1962
00001014 | 14 17 29 41 45 4 6 | 12-9-1997
00001179 | 11 21 27 30 46 3 8 | 25-7-2003
00000067 | 1 10 38 45 46 5 10 | 4-4-2003
00000307 | 1 7 9 12 43 10 11 | 23-11-1985
00001092 | 6 9 19 24 46 1 7 | 27-2-2015
00000840 | 5 10 13 36 37 1 2 | 6-1-1973
00000034 | 5 9 13 19 22 3 6 | 13-2-2008
00001144 | 2 4 5 33 36 1 10 | 13-3-2015
00000747 | 1 11 18 30 41 5 7 | 21-12-2007
00000607 | 12 26 31 35 47 1 5 | 27-10-2011
00000887 | 4 19 24 28 42 4 8 | 11-4-2003
00001449 | 5 11 12 13 14 3 6 | 15-7-1994
00000689 | 28 29 42 45 49 1 4 | 0-3-1950
00001578 | 25 33 35 37 47 5 9 | 0-4-1974
00000751 | 8 11 36 46 49 10 11 | 21-8-1978
00001752 | 8 12 15 25 37 9 10 | 10-6-1999
00001457 | 4 15 17 20 26 5 9 | 18-4-1998
00001822 | 2 10 19 38 39 2 11 | 25-8-2016
00000288 | 3 17 37 44 47 6 9 | 26-12-2017
00000322 | 10 31 39 43 45 1 11 | 14-2-2003
00000365 | 2 15 33 47 49 6 8 | 9-9-1978
00000392 | 2 5 18 21 33 5 10 | 11-1-1977
00000092 | 1 30 39 40 41 1 11 | 15-12-2012
00001997 | 6 18 19 32 43 7 10 | 8-4-1976
00000184 | 3 6 12 24 38 8 9 | 6-6-1989
00000553 | 24 26 27 39 46 1 9 | 26-1-1961
00001545 | 2 11 17 20 36 7 9 | 20-2-1963
00000679 | 17 26 28 30 45 1 3 | 10-9-2007
00001672 | 1 21 24 34 43 5 11 | 14-1-1960
00000781 | 22 23 29 38 45 2 8 | 22-5-1952
00000062 | 12 31 33 40 42 1 6 | 18-9-2012
00001848 | 2 9 16 35 43 3 5 | 3-6-1996
00000399 | 3 6 15 28 44 2 10 | 2-8-1982
00001701 | 14 15 21 30 40 3 5 | 5-2-1996
00001768 | 18 41 43 47 49 1 5 | 13-6-2019
00000206 | 3 9 21 27 50 7 10 | 12-4-1960
00000936 | 3 14 18 35 36 5 10 | 21-3-2008
00001813 | 16 18 37 40 50 2 4 | 13-4-2003
00000390 | 19 28 29 35 50 7 9 | 24-10-1951
00001976 | 4 7 18 25 28 1 8 | 16-8-1984
00000244 | 22 25 35 42 49 8 9 | 8-3-2012
00001914 | 8 9 13 21 36 3 8 | 8-7-2019
00001540 | 9 12 16 32 44 3 9 | 9-4-2003
00001326 | 10 20 31 32 49 6 10 | 1-6-1972
00000190 | 8 10 29 30 43 3 4 | 11-7-2005
00001967 | 11 13 32 37 38 3 7 | 4-4-1984
00000457 | 2 3 19 23 27 5 6 | 23-12-2001
00000335 | 5 7 14 32 34 10 11 | 6-12-2021
00001045 | 4 21 25 39 48 7 11 | 14-7-1996
00000346 | 14 15 24 43 47 4 5 | 1-5-1981
00000489 | 13 21 28 41 46 4 11 | 19-8-1983
00001837 | 13 17 34 38 49 5 6 | 14-12-1968
00001467 | 3 18 22 33 39 6 8 | 18-3-1995
00001704 | 8 9 24 47 48 7 8 | 6-9-1997
00000319 | 20 27 28 29 45 3 7 | 25-5-1990
00001155 | 1 9 14 18 37 3 8 | 10-5-2004
00001567 | 3 8 11 21 40 5 6 | 26-7-1950
00000739 | 6 18 20 28 33 1 4 | 8-3-1973
00001065 | 10 13 17 40 41 5 9 | 11-1-1988
00001050 | 10 15 34 40 43 1 4 | 22-9-1984
00001217 | 3 17 24 31 49 1 5 | 11-3-1956
00001138 | 3 9 21 39 46 3 6 | 3-5-1952
00000967 | 8 20 24 27 28 1 4 | 27-3-1998
00000533 | 4 8 35 38 45 3 10 | 0-6-1966
00000775 | 2 18 22 26 48 4 6 | 22-12-2006
00000362 | 8 14 21 36 50 2 11 | 19-8-1995
00000604 | 18 27 33 35 41 6 9 | 12-3-2013
00001687 | 2 9 12 32 36 2 8 | 24-3-2013
00001950 | 6 11 21 24 45 3 5 | 23-10-1963
00001916 | 1 6 20 46 47 5 6 | 16-12-1950
00001813 | 5 7 12 28 47 6 8 | 8-7-1989
00001815 | 6 23 30 37 48 1 4 | 19-9-2009
00001435 | 18 30 39 47 50 6 8 | 0-3-1977
00001816 | 12 21 26 31 50 3 11 | 19-6-1971
00000072 | 6 12 16 26 27 2 8 | 25-6-1983
00000303 | 19 21 23 30 47 8 11 | 0-5-1978
00000330 | 2 37 41 44 49 5 9 | 10-8-2010
00001569 | 23 26 29 40 46 1 6 | 7-9-1966
00000585 | 1 11 22 30 49 7 10 | 27-4-2007
00000698 | 4 8 13 14 34 1 9 | 27-10-1992
00001145 | 1 17 25 37 49 2 6 | 9-10-2016
00001842 | 5 11 12 14 41 5 11 | 23-2-1952
00000433 | 12 27 31 34 40 6 9 | 19-5-2012
00000140 | 9 21 28 41 47 6 10 | 9-8-1959
00000644 | 6 19 29 35 38 7 9 | 3-5-1978
00001336 | 1 18 24 29 50 1 10 | 0-1-1994
00001731 | 5 18 20 25 27 3 7 | 24-12-1981
00001663 | 24 26 29 38 41 7 11 | 4-12-2010
00000737 | 12 29 33 35 50 4 7 | 13-12-2015
00000863 | 7 10 16 24 28 8 11 | 1-5-1983
00001779 | 10 17 27 39 46 6 11 | 5-1-1950
00000192 | 5 13 22 37 48 6 9 | 2-6-2013
00001072 | 3 20 36 45 49 6 7 | 9-8-2018
00000151 | 11 16 18 46 48 3 9 | 10-12-2007
00001414 | 27 37 40 43 50 7 11 | 6-11-2016
00001873 | 15 16 31 39 49 1 5 | 4-3-2010
00001309 | 1 4 17 26 31 2 6 | 10-12-1983
00000848 | 11 16 29 36 41 5 7 | 20-7-2000
00001229 | 14 24 26 30 48 4 9 | 14-1-1979
00001478 | 4 11 27 38 40 2 3 | 7-1-2010
00001405 | 3 20 21 41 44 7 10 | 6-2-1951
00000387 | 1 5 30 39 45 3 6 | 9-8-1981
00000947 | 4 6 11 15 25 6 8 | 6-10-1982
00001802 | 2 11 13 19 47 3 4 | 20-11-1993
00001787 | 5 8 13 20 35 6 7 | 9-9-1960
00000528 | 6 17 41 47 50 2 7 | 0-5-1956
00000163 | 7 8 20 26 42 7 11 | 15-11-1989
00001271 | 1 3 7 10 12 6 7 | 2-7-1989
00001727 | 13 27 39 41 45 4 8 | 11-9-1985
00000293 | 2 5 14 29 46 1 5 | 9-7-1969
00000263 | 6 19 22 40 50 1 5 | 20-1-1963
00001469 | 15 16 21 22 30 8 9 | 26-5-1980
00001945 | 12 19 22 26 40 2 5 | 18-3-2015
00001172 | 1 7 11 15 16 3 8 | 6-6-2006
00001893 | 18 32 38 39 48 1 11 | 27-12-1957
00000825 | 9 10 15 25 48 3 11 | 17-2-1973
00001816 | 18 22 28 30 36 2 4 | 5-11-2012
00001656 | 5 6 16 24 42 1 4 | 25-12-1964
00000446 | 5 15 28 30 36 1 4 | 1-12-1981
00000338 | 2 18 23 25 49 1 4 | 3-8-1987
00001739 | 10 21 29 30 48 1 5 | 25-11-1974
00001233 | 33 35 36 40 43 2 4 | 22-4-1970
00000292 | 7 25 40 44 50 2 7 | 19-12-1958
00000074 | 7 12 13 30 44 2 6 | 1-12-1983
00000853 | 7 19 27 42 50 1 3 | 21-4-2017
00001220 | 9 19 29 33 37 2 3 | 8-3-2002
00001789 | 13 14 18 28 46 4 11 | 0-9-1975
00000754 | 8 22 26 32 33 7 8 | 24-3-1950
00000010 | 3 6 13 16 25 1 10 | 20-12-1954
00001903 | 19 21 44 45 48 3 11 | 10-12-1952
00000225 | 2 10 29 36 40 10 11 | 24-5-2008
00001313 | 4 13 18 22 31 5 8 | 4-12-1997
00001079 | 8 12 17 28 39 5 10 | 16-5-1951
00000541 | 3 17 23 33 47 7 10 | 1-4-1996
00000532 | 15 23 29 31 45 4 11 | 17-5-2011
00000060 | 10 17 27 38 39 2 7 | 9-3-1983
00001993 | 4 10 12 33 49 1 10 | 10-5-1992
00000487 | 16 17 30 32 36 4 6 | 10-3-1980
00001970 | 2 19 22 33 47 5 11 | 13-6-1954
00001624 | 4 24 31 32 43 2 8 | 23-5-1968
00000911 | 14 16 28 30 32 1 2 | 19-12-1951
00001265 | 11 14 15 20 32 2 6 | 6-8-1957
00001221 | 6 19 29 33 48 1 3 | 22-6-1957
00000940 | 15 25 36 41 49 4 11 | 7-8-2021
00001114 | 2 11 25 28 34 2 10 | 2-3-1973
00001999 | 1 15 20 22 29 4 9 | 6-11-1961
00000654 | 6 11 28 43 48 5 11 | 18-7-1999
00000448 | 17 18 30 41 50 1 8 | 24-4-1992
00000072 | 5 9 23 34 35 8 10 | 4-7-1969
00001300 | 4 7 22 29 42 2 6 | 11-10-1966
00001102 | 3 17 18 25 32 3 4 | 16-7-2013
00001355 | 29 30 32 40 49 5 11 | 2-9-2013
00000000 | 5 19 22 23 31 4 5 | 6-6-1979
00000721 | 8 12 19 22 33 2 5 | 0-3-1981
00001822 | 12 14 28 38 45 9 11 | 13-6-1970
00000108 | 11 14 19 36 40 2 4 | 17-4-1959
00001115 | 2 22 35 45 48 2 6 | 13-11-1984
00000659 | 10 25 26 43 45 6 8 | 24-1-2018
00000660 | 2 28 33 41 43 1 11 | 20-1-1989
00000113 | 1 4 24 35 36 5 8 | 10-2-1966
00000258 | 4 12 25 46 50 2 6 | 24-4-1983
00001202 | 2 16 31 45 47 2 7 | 21-8-2012
00001430 | 13 25 28 34 40 5 7 | 25-10-1963
00000815 | 7 11 39 48 49 2 6 | 17-9-1968
00000468 | 4 14 15 22 47 1 5 | 23-2-2021
00001509 | 5 12 13 36 37 5 7 | 6-6-1988
00000287 | 7 8 15 29 36 8 11 | 9-7-1991
00001286 | 1 7 19 24 25 5 9 | 2-12-1950
00000569 | 6 12 19 34 49 5 10 | 9-4-1974
00000650 | 2 9 15 25 43 2 5 | 5-6-1987
00001685 | 36 39 42 45 48 4 11 | 25-8-1968
00001662 | 8 34 36 42 48 3 7 | 25-11-2001
00000859 | 8 10 12 23 34 4 7 | 1-3-1994
00001791 | 8 20 28 43 46 6 9 | 12-4-1966
00000649 | 3 5 34 35 36 6 9 | 6-4-1987
00000515 | 4 11 20 37 41 7 9 | 2-6-1971
00001538 | 7 27 45 46 50 1 4 | 6-11-1962
00001550 | 30 34 44 48 49 1 5 | 0-3-1992
00000513 | 20 24 34 37 48 4 9 | 5-8-2002
00000215 | 20 21 44 45 48 1 11 | 12-3-1999
00000129 | 15 20 36 40 45 4 5 | 24-1-2004
00001166 | 1 11 24 38 40 4 7 | 1-6-2015
00001255 | 2 21 23 31 37 1 2 | 20-10-1994
00000697 | 3 4 12 14 17 1 3 | 18-5-2016
00001685 | 16 20 32 33 47 10 11 | 20-6-2001
00000727 | 15 16 17 47 48 2 9 | 0-1-1972
00001863 | 17 21 27 29 42 2 10 | 24-2-1968
00001476 | 3 14 19 34 39 1 7 | 7-12-1970
00000665 | 2 4 7 11 32 4 7 | 26-3-1981
00001782 | 11 20 33 36 46 6 7 | 18-4-1992
00001106 | 8 15 27 34 46 2 8 | 24-3-1979
00000270 | 13 26 31 32 46 3 8 | 19-10-1978
00000395 | 19 21 30 43 50 1 11 | 7-1-1966
00000100 | 2 9 17 32 41 1 10 | 12-12-1965
00001477 | 14 23 37 40 44 2 4 | 19-4-1965
00001038 | 8 16 21 29 46 6 11 | 19-2-1963
00001758 | 10 14 42 46 47 4 11 | 2-5-2013
00000833 | 3 8 9 15 16 2 7 | 1-7-1974
00001067 | 6 7 23 28 50 1 8 | 26-5-1997
00001237 | 1 4 20 46 50 8 10 | 6-5-1975
00001474 | 2 17 28 31 41 3 11 | 26-11-2008
00000921 | 1 23 24 26 39 2 11 | 19-12-2014
00000584 | 5 19 26 31 49 2 11 | 19-12-1992
00000978 | 37 41 43 48 49 1 8 | 16-10-1991
00001878 | 16 28 29 38 42 1 7 | 25-2-1975
00001964 | 6 7 29 34 38 5 11 | 3-3-1979
00001393 | 13 26 27 30 49 5 11 | 11-3-2001
00001924 | 8 18 29 31 44 6 8 | 18-1-1958
00001806 | 8 25 35 37 42 3 8 | 10-12-2017
00001743 | 10 34 36 38 41 7 9 | 13-7-2004
00001446 | 19 35 38 43 48 4 8 | 23-9-1966
00001184 | 4 18 43 47 48 1 5 | 14-7-2007
00001958 | 3 14 21 31 47 4 10 | 26-5-2015
00001673 | 14 23 28 34 37 6 8 | 15-5-2018
00000357 | 3 5 6 20 25 3 8 | 27-9-1995
00000117 | 8 13 27 47 50 8 9 | 24-2-1955
00000316 | 9 13 20 24 45 2 8 | 4-9-2010
00001263 | 17 29 32 39 50 4 5 | 27-6-1954
00001565 | 24 28 35 39 41 1 5 | 19-8-1951
00000700 | 8 9 21 27 44 5 7 | 15-8-1978
00000008 | 15 16 20 22 38 2 4 | 11-11-2018
00001458 | 2 4 38 41 45 1 8 | 18-6-1984
00001188 | 8 12 13 14 47 6 8 | 25-8-1950
00001630 | 5 10 28 32 39 7 9 | 26-8-1969
00000600 | 7 9 12 41 45 8 9 | 6-1-1972
00001490 | 7 8 9 28 46 3 10 | 18-10-1981
00001635 | 15 21 26 35 47 4 7 | 2-7-1979
00000663 | 1 3 9 14 43 2 8 | 16-3-1966
00000455 | 15 21 29 35 46 4 5 | 15-2-2007
00000704 | 13 18 32 35 44 4 11 | 9-9-2003
00000961 | 7 26 43 44 50 1 11 | 6-2-1952
00001559 | 9 23 39 41 50 8 9 | 3-6-1983
00000113 | 9 10 23 32 38 6 11 | 8-10-1977
00001269 | 1 10 28 39 41 4 10 | 9-12-1970
00000977 | 15 22 25 40 45 8 9 | 1-9-1963
00000598 | 28 30 33 43 46 5 9 | 16-1-1996
00001682 | 13 17 23 32 33 4 6 | 4-7-1998
00001966 | 4 5 6 13 24 3 6 | 26-7-2014
00001103 | 1 5 6 49 50 2 6 | 20-1-2010
00000430 | 1 9 17 20 24 4 8 | 16-12-1975
00000728 | 7 25 32 49 50 3 9 | 16-7-2013
00000089 | 3 7 10 33 42 5 7 | 4-9-2008
00001615 | 21 23 27 33 49 6 9 | 19-2-1987
00001911 | 3 13 14 19 48 2 9 | 17-8-1987
00001672 | 14 15 25 26 27 9 11 | 7-3-1973
00000092 | 4 20 32 37 43 3 11 | 13-10-1969
00001249 | 3 13 21 32 36 4 11 | 27-11-1955
00001465 | 3 21 22 23 43 1 6 | 7-10-1994
00000681 | 16 29 30 39 40 1 5 | 22-1-2020
00001835 | 11 18 28 33 36 2 4 | 15-1-1967
00000653 | 5 9 15 31 50 2 4 | 4-3-1976
00000638 | 2 3 9 30 50 3 8 | 17-12-1989
00000466 | 1 4 6 17 32 4 5 | 13-11-1992
00001518 | 7 17 28 33 39 2 5 | 19-10-2020
00001149 | 10 25 32 45 49 1 3 | 14-12-1982
00001601 | 2 4 34 39 45 5 6 | 24-4-1993
00001557 | 3 5 28 29 38 7 11 | 25-8-2014
00001338 | 8 10 30 34 35 5 10 | 22-8-1985
00001798 | 5 18 21 42 46 2 3 | 15-6-1950
00000145 | 7 11 29 35 39 1 3 | 3-1-1981
00000706 | 7 11 42 47 48 3 10 | 26-7-2007
00000449 | 2 12 26 34 38 4 9 | 16-3-1970
00001290 | 1 14 24 27 31 5 11 | 17-6-1994
00000795 | 23 40 43 44 50 5 7 | 0-12-1983
00000293 | 4 16 19 28 32 1 10 | 26-1-1991
00000410 | 17 21 42 44 50 6 8 | 11-2-2010
00001098 | 2 17 19 36 45 4 6 | 16-12-1984
00001633 | 1 22 36 37 49 7 8 | 12-7-1994
00001110 | 1 8 26 41 42 8 9 | 25-11-2012
00001406 | 15 18 47 48 50 5 7 | 8-10-1990
00001007 | 14 15 18 20 42 6 11 | 9-5-1981
00001095 | 24 28 31 44 48 4 8 | 2-11-2021
00001139 | 1 11 36 49 50 8 10 | 0-8-1994
00001792 | 2 14 28 36 42 1 8 | 22-12-1961
00000861 | 1 5 9 26 41 8 9 | 1-1-1976
00001272 | 2 9 11 22 38 7 11 | 7-4-2017
00000193 | 7 11 21 41 48 1 3 | 27-10-1983
00001008 | 5 18 29 32 50 3 7 | 18-7-1954
00000687 | 7 15 31 35 36 2 3 | 17-10-1999
00000268 | 2 11 16 17 37 5 7 | 18-12-1968
00001596 | 1 5 6 24 45 3 8 | 26-4-1966
00001653 | 4 20 24 40 45 8 10 | 23-5-1961
00000292 | 31 41 45 49 50 4 7 | 3-6-1968
00001320 | 7 10 19 22 23 2 4 | 1-12-1962
00000543 | 7 11 16 27 34 3 11 | 8-5-1982
00001201 | 16 25 26 40 44 4 11 | 9-10-1996
00000018 | 1 14 27 30 35 5 10 | 2-3-1974
00001215 | 3 17 31 40 43 3 11 | 20-2-1964
00001585 | 25 27 37 39 49 2 7 | 27-7-2000
00001991 | 12 13 27 34 44 3 5 | 20-12-1961
00000693 | 3 6 26 45 49 1 4 | 5-1-1998
00001038 | 1 16 23 27 45 4 7 | 2-8-1966
00001108 | 16 19 21 27 33 1 9 | 6-5-1967
00001379 | 1 11 28 47 48 8 10 | 0-11-2013
00001888 | 16 18 20 23 50 4 8 | 5-4-1958
00000969 | 13 30 33 39 45 5 10 | 0-4-1966
00001470 | 6 14 15 20 50 4 9 | 9-9-1984
00000431 | 2 13 35 44 49 3 11 | 9-5-1952
00001007 | 2 5 19 29 50 4 7 | 26-4-1981
00001271 | 7 8 11 12 30 1 3 | 23-2-2011
00000800 | 30 35 38 40 47 4 7 | 25-7-1999
00001310 | 12 13 27 38 43 7 9 | 1-6-1983
00001015 | 13 22 26 40 50 4 9 | 3-4-1965
00000592 | 3 18 19 43 44 1 7 | 11-4-2009
00000763 | 12 13 16 30 50 4 9 | 22-9-1988
00001828 | 22 29 32 35 42 5 9 | 6-5-1975
00001834 | 4 12 27 42 44 2 8 | 4-6-1998
00000334 | 5 7 8 40 49 1 6 | 14-3-1967
00001321 | 7 16 28 32 36 8 10 | 16-8-2004
00001970 | 5 7 36 39 43 5 10 | 5-8-1955
00000255 | 5 9 17 30 33 6 9 | 1-5-1969
00001043 | 2 7 20 30 46 6 7 | 3-6-1970
00000138 | 18 25 33 44 46 4 5 | 26-3-1994
00000490 | 8 10 11 20 37 3 11 | 26-8-1989
00001600 | 7 16 23 27 41 3 11 | 22-8-1965
00000762 | 2 27 29 33 46 2 8 | 16-7-2006
00001034 | 16 22 28 42 47 5 8 | 3-1-2011
00001429 | 6 8 10 17 45 5 11 | 18-8-1974
00000152 | 5 8 10 16 35 8 9 | 26-11-1963
00001332 | 2 8 28 29 33 4 7 | 17-10-1967
00001225 | 15 22 32 37 49 3 8 | 17-9-2002
00001874 | 7 34 35 39 49 5 11 | 24-8-1971
00000403 | 1 13 16 21 44 5 8 | 20-1-2004
00000883 | 10 17 18 21 41 1 9 | 23-5-2003
00001366 | 4 9 13 27 39 1 8 | 17-8-1993
00000380 | 9 12 20 27 34 6 7 | 12-12-2020
00000325 | 2 13 36 42 49 1 10 | 25-3-1965
00001963 | 3 9 18 24 35 8 9 | 12-10-1972
00000970 | 5 16 26 31 40 9 11 | 8-10-1999
00000483 | 7 20 21 25 38 5 10 | 25-11-1978
00001698 | 1 13 27 33 40 8 9 | 7-2-1952
00001543 | 3 29 33 34 47 1 6 | 2-7-1984
00000856 | 18 19 23 43 49 2 8 | 19-8-1959
00000594 | 10 14 25 27 29 9 11 | 13-4-1980
00001850 | 12 14 26 27 48 7 9 | 26-1-1960
00001386 | 28 36 40 41 46 3 5 | 18-9-1989
00001497 | 2 25 34 40 45 4 7 | 12-4-1968
00001023 | 2 9 18 20 34 3 9 | 13-6-2003
00000718 | 3 11 16 43 50 1 3 | 11-10-1961
00000289 | 5 30 42 46 50 3 8 | 2-1-1961
00000154 | 11 16 32 33 41 3 5 | 5-3-1988
00001607 | 11 16 31 37 47 2 7 | 9-7-1967
00000896 | 4 10 28 38 50 4 10 | 7-10-2016
00001313 | 8 29 33 35 40 4 10 | 16-4-1976
00001963 | 5 11 15 36 43 7 10 | 26-9-1998
00000469 | 2 14 17 24 41 1 8 | 11-8-1989
00001950 | 1 6 14 25 46 2 5 | 23-11-2006
00001235 | 15 16 19 22 26 1 2 | 26-5-1981
00001140 | 9 18 21 38 42 3 4 | 15-12-1957
00001297 | 16 21 30 33 47 5 7 | 9-9-1977
00000606 | 11 24 27 44 49 4 11 | 20-5-1966
00000034 | 6 9 20 43 48 7 10 | 21-5-1968
00001240 | 3 6 25 27 50 6 9 | 11-4-1975
00001524 | 12 26 28 39 50 5 9 | 4-9-2015
00000462 | 3 4 23 30 33 2 7 | 19-6-1995
00000960 | 16 18 29 43 45 3 10 | 9-2-2004
00000311 | 1 16 42 45 50 2 7 | 14-6-1982
